ID1,ID2,Num_Mums,Total_mums_length
116,270,1546,65036
116,273,1550,65165
116,275,1552,64936
116,276,1553,65151
116,278,1459,62405
116,279,1457,62406
116,280,1550,65130
116,282,1369,56982
116,284,1447,61992
116,287,560,23079
116,288,1330,55857
116,289,1639,74411
116,291,1281,56955
116,295,900,34665
116,297,273,10456
116,298,950,38161
122,250,780,29335
122,252,789,29582
122,253,780,29249
122,254,786,29474
122,257,228,8270
122,258,247,8661
122,260,627,30122
122,262,643,30530
122,264,629,30129
122,269,645,30620
122,270,643,30558
122,273,643,30558
122,275,646,30621
122,276,643,30542
122,278,625,30105
122,279,625,29969
122,280,644,30538
122,282,683,32496
122,284,594,24980
122,287,449,18545
122,288,666,31688
122,289,609,26815
122,291,752,32637
122,295,395,16411
122,297,246,9206
122,298,558,22894
125,250,869,34765
125,252,867,34755
125,253,855,34528
125,254,873,34677
125,257,300,10710
125,258,262,9647
125,260,1465,60991
125,262,1379,58586
125,264,1450,60529
125,269,1378,58580
125,270,1380,58624
125,273,1379,58632
125,275,1371,58297
125,276,1379,58598
125,278,1446,60412
125,279,1450,60636
125,280,1382,58636
125,282,1199,50633
125,284,1365,54325
125,287,546,22193
125,288,1169,49465
125,289,1521,63491
125,291,1322,56507
125,295,846,31010
125,297,238,9681
125,298,853,35069
127,250,892,36145
127,252,900,36394
127,253,886,35949
127,254,887,36031
127,257,304,10483
127,258,248,8931
127,260,1560,65022
127,262,1452,61924
127,264,1562,64909
127,269,1456,62212
127,270,1453,62044
127,273,1454,62119
127,275,1465,62013
127,276,1452,61936
127,278,1554,64700
127,279,1550,64762
127,280,1459,62183
127,282,1336,60909
127,284,1293,47712
127,287,597,25264
127,288,1306,59665
127,289,1451,54232
127,291,1414,60374
127,295,789,28920
127,297,247,9822
127,298,893,36016
128,250,650,23496
128,252,633,23292
128,253,634,23272
128,254,646,23401
128,257,312,10656
128,258,214,8009
128,260,840,31038
128,262,797,29958
128,264,841,31042
128,269,798,30046
128,270,796,30028
128,273,798,30063
128,275,801,30062
128,276,797,29958
128,278,838,31056
128,279,838,31056
128,280,798,30059
128,282,859,31368
128,284,924,35483
128,287,471,17283
128,288,856,31468
128,289,1047,40283
128,291,956,34199
128,295,1734,91954
128,297,234,8685
128,298,578,22422
131,250,978,40975
131,252,991,41248
131,253,963,40623
131,254,977,40936
131,257,305,10866
131,258,243,9173
131,260,1755,80181
131,262,1587,75272
131,264,1745,79961
131,269,1602,75667
131,270,1606,75679
131,273,1606,75771
131,275,1600,75107
131,276,1587,75284
131,278,1745,79907
131,279,1748,79975
131,280,1604,75723
131,282,1315,59038
131,284,1391,53776
131,287,591,24859
131,288,1251,57191
131,289,1526,61328
131,291,1537,70924
131,295,854,31519
131,297,244,9931
131,298,1018,43311
132,250,985,41181
132,252,996,41393
132,253,968,40772
132,254,985,41166
132,257,306,10883
132,258,238,9055
132,260,1747,80045
132,262,1586,75308
132,264,1732,79778
132,269,1600,75693
132,270,1601,75618
132,273,1603,75752
132,275,1595,75118
132,276,1587,75340
132,278,1731,79703
132,279,1743,79935
132,280,1601,75704
132,282,1315,59080
132,284,1386,53555
132,287,593,24828
132,288,1251,57243
132,289,1518,61124
132,291,1537,70936
132,295,849,31499
132,297,244,9931
132,298,1006,42993
133,250,978,40935
133,252,990,41182
133,253,963,40584
133,254,976,40878
133,257,304,10848
133,258,246,9233
133,260,1755,80086
133,262,1589,75252
133,264,1747,79915
133,269,1602,75607
133,270,1607,75639
133,273,1607,75732
133,275,1604,75125
133,276,1589,75264
133,278,1745,79817
133,279,1748,79889
133,280,1605,75682
133,282,1315,59053
133,284,1392,53711
133,287,587,24750
133,288,1256,57300
133,289,1530,61326
133,291,1539,70936
133,295,848,31428
133,297,246,9975
133,298,1017,43311
134,250,977,40942
134,252,989,41202
134,253,961,40569
134,254,975,40884
134,257,308,10932
134,258,243,9177
134,260,1755,80242
134,262,1587,75358
134,264,1746,80039
134,269,1603,75782
134,270,1606,75772
134,273,1606,75864
134,275,1599,75171
134,276,1588,75390
134,278,1742,79930
134,279,1750,80091
134,280,1604,75816
134,282,1315,59116
134,284,1389,53754
134,287,591,24869
134,288,1251,57276
134,289,1525,61342
134,291,1531,70875
134,295,849,31458
134,297,244,9931
134,298,1016,43350
135,250,995,43662
135,252,1005,43830
135,253,984,43487
135,254,996,43631
135,257,317,11020
135,258,252,9284
135,260,1752,79711
135,262,1605,75367
135,264,1740,79414
135,269,1613,75699
135,270,1616,75733
135,273,1615,75730
135,275,1594,74951
135,276,1604,75355
135,278,1734,79231
135,279,1754,79813
135,280,1614,75776
135,282,1350,59549
135,284,1422,54025
135,287,616,25108
135,288,1314,58333
135,289,1583,62408
135,291,1528,73894
135,295,872,32128
135,297,257,9905
135,298,1000,42769
136,250,951,38314
136,252,946,38197
136,253,936,38000
136,254,948,38258
136,257,313,10834
136,258,247,9059
136,260,1568,67671
136,262,1462,64423
136,264,1566,67592
136,269,1448,64293
136,270,1452,64300
136,273,1453,64388
136,275,1451,64097
136,276,1461,64414
136,278,1565,67526
136,279,1560,67429
136,280,1457,64420
136,282,1238,52329
136,284,1234,47053
136,287,524,21702
136,288,1195,50814
136,289,1379,53761
136,291,1559,76997
136,295,771,28384
136,297,249,9618
136,298,911,37103
138,250,269,7973
138,252,274,8079
138,253,271,7997
138,254,273,8067
138,257,206,6482
138,258,222,6723
138,260,205,6323
138,262,184,5862
138,264,204,6287
138,269,186,5907
138,270,186,5905
138,273,185,5882
138,275,183,5802
138,276,184,5862
138,278,205,6317
138,279,206,6365
138,280,187,5924
138,282,218,6853
138,284,210,6531
138,287,233,7132
138,288,219,6852
138,289,208,6545
138,291,247,7509
138,295,234,7087
138,297,225,7054
138,298,221,6998
141,250,268,8098
141,252,273,8209
141,253,267,8060
141,254,269,8123
141,257,200,6459
141,258,232,7040
141,260,187,6003
141,262,164,5463
141,264,188,6009
141,269,164,5466
141,270,163,5448
141,273,164,5468
141,275,161,5401
141,276,164,5463
141,278,186,5990
141,279,185,5962
141,280,165,5489
141,282,205,6587
141,284,210,6695
141,287,266,7991
141,288,212,6779
141,289,196,6367
141,291,229,7133
141,295,221,6859
141,297,251,7748
141,298,195,6405
142,250,235,7127
142,252,232,7065
142,253,233,7091
142,254,234,7074
142,257,183,5888
142,258,218,6648
142,260,157,5067
142,262,171,5404
142,264,158,5085
142,269,173,5449
142,270,173,5453
142,273,173,5453
142,275,172,5426
142,276,171,5404
142,278,157,5068
142,279,159,5114
142,280,173,5453
142,282,224,6738
142,284,160,5260
142,287,233,7069
142,288,218,6584
142,289,166,5329
142,291,199,6210
142,295,180,5688
142,297,238,7177
142,298,172,5550
143,250,596,23483
143,252,584,23294
143,253,587,23297
143,254,583,23213
143,257,273,9592
143,258,252,8940
143,260,924,36208
143,262,923,36162
143,264,928,36288
143,269,931,36406
143,270,934,36400
143,273,929,36311
143,275,919,36064
143,276,923,36162
143,278,924,36240
143,279,928,36335
143,280,930,36328
143,282,818,34548
143,284,771,29379
143,287,410,17538
143,288,811,34553
143,289,860,32225
143,291,824,33120
143,295,531,20059
143,297,242,9416
143,298,704,27481
144,250,287,11581
144,252,287,11603
144,253,286,11523
144,254,289,11585
144,257,228,7657
144,258,179,6361
144,260,444,17033
144,262,434,16797
144,264,443,17023
144,269,435,16836
144,270,436,16854
144,273,436,16854
144,275,436,16858
144,276,434,16797
144,278,440,16956
144,279,436,16849
144,280,436,16854
144,282,412,16697
144,284,401,15280
144,287,222,9633
144,288,411,16737
144,289,404,15256
144,291,440,16835
144,295,315,11470
144,297,184,6941
144,298,304,12394
147,250,490,17760
147,252,488,17818
147,253,488,17755
147,254,492,17766
147,257,311,11576
147,258,394,13574
147,260,350,14895
147,262,375,15543
147,264,349,14843
147,269,377,15579
147,270,375,15533
147,273,375,15532
147,275,376,15568
147,276,375,15543
147,278,349,14882
147,279,353,14949
147,280,377,15575
147,282,376,15972
147,284,300,14090
147,287,417,14761
147,288,377,15969
147,289,341,14931
147,291,400,15998
147,295,327,13144
147,297,427,15461
147,298,439,16518
148,250,375,14713
148,252,366,14609
148,253,366,14570
148,254,372,14621
148,257,394,13661
148,258,313,11491
148,260,643,22680
148,262,614,22007
148,264,639,22556
148,269,627,22301
148,270,621,22177
148,273,619,22140
148,275,614,21986
148,276,614,22007
148,278,640,22641
148,279,644,22713
148,280,621,22176
148,282,533,20396
148,284,603,22180
148,287,319,12192
148,288,556,20899
148,289,659,23192
148,291,612,21741
148,295,501,17681
148,297,282,11332
148,298,438,16067
152,250,771,29948
152,252,767,30006
152,253,755,29633
152,254,769,29891
152,257,328,11252
152,258,261,9440
152,260,1332,50620
152,262,1271,49009
152,264,1331,50518
152,269,1266,48963
152,270,1265,48932
152,273,1268,49014
152,275,1271,48875
152,276,1271,49021
152,278,1322,50388
152,279,1322,50439
152,280,1269,49031
152,282,1089,42657
152,284,1927,100197
152,287,482,18802
152,288,1073,42147
152,289,1726,72992
152,291,1240,47751
152,295,930,34644
152,297,243,9642
152,298,781,30030
153,250,775,30003
153,252,769,30021
153,253,758,29669
153,254,770,29886
153,257,325,11197
153,258,261,9444
153,260,1332,50610
153,262,1272,49007
153,264,1331,50508
153,269,1268,48978
153,270,1266,48930
153,273,1269,49012
153,275,1272,48873
153,276,1272,49019
153,278,1321,50352
153,279,1321,50401
153,280,1270,49028
153,282,1088,42593
153,284,1927,100060
153,287,482,18777
153,288,1074,42122
153,289,1727,72879
153,291,1245,47823
153,295,926,34521
153,297,244,9659
153,298,778,29978
154,250,773,30065
154,252,770,30101
154,253,761,29832
154,254,772,30004
154,257,325,11123
154,258,259,9304
154,260,1351,50906
154,262,1283,49085
154,264,1346,50719
154,269,1278,49046
154,270,1278,49025
154,273,1281,49107
154,275,1285,48988
154,276,1283,49097
154,278,1335,50544
154,279,1337,50632
154,280,1281,49103
154,282,1090,42539
154,284,1916,100040
154,287,486,18916
154,288,1076,42009
154,289,1729,72909
154,291,1249,47925
154,295,929,34646
154,297,241,9555
154,298,784,30208
158,250,1110,39929
158,252,1110,40135
158,253,1095,39691
158,254,1109,39851
158,257,265,9753
158,258,296,10459
158,260,985,41590
158,262,911,39511
158,264,985,41553
158,269,916,39726
158,270,910,39589
158,273,912,39648
158,275,911,39524
158,276,911,39523
158,278,989,41647
158,279,979,41467
158,280,912,39654
158,282,973,40483
158,284,1124,70520
158,287,664,24873
158,288,962,39829
158,289,1163,57569
158,291,1188,47413
158,295,893,33803
158,297,294,11173
158,298,791,31708
162,250,798,30805
162,252,789,30751
162,253,780,30463
162,254,795,30677
162,257,315,10919
162,258,258,9298
162,260,1356,51570
162,262,1311,50371
162,264,1351,51405
162,269,1311,50468
162,270,1313,50483
162,273,1312,50509
162,275,1311,50303
162,276,1311,50383
162,278,1347,51349
162,279,1348,51456
162,280,1314,50543
162,282,1118,43508
162,284,1802,101842
162,287,483,19037
162,288,1100,42916
162,289,1740,75262
162,291,1243,48395
162,295,927,35179
162,297,239,9493
162,298,786,30721
163,250,796,30827
163,252,793,30882
163,253,784,30619
163,254,795,30732
163,257,316,11015
163,258,258,9345
163,260,1358,51795
163,262,1301,50218
163,264,1354,51650
163,269,1300,50300
163,270,1299,50256
163,273,1299,50302
163,275,1299,50124
163,276,1301,50230
163,278,1347,51518
163,279,1351,51682
163,280,1301,50339
163,282,1096,43500
163,284,1790,102117
163,287,487,19316
163,288,1080,42875
163,289,1735,75284
163,291,1241,48653
163,295,919,35195
163,297,242,9670
163,298,790,30937
164,250,651,23699
164,252,644,23566
164,253,642,23542
164,254,652,23616
164,257,317,10774
164,258,215,8025
164,260,845,31221
164,262,802,30157
164,264,845,31219
164,269,805,30265
164,270,806,30295
164,273,806,30302
164,275,802,30130
164,276,802,30157
164,278,840,31157
164,279,845,31277
164,280,806,30298
164,282,860,31768
164,284,959,36851
164,287,478,17573
164,288,864,31954
164,289,1067,41513
164,291,968,34560
164,295,1731,105163
164,297,233,8642
164,298,586,22746
168,250,372,14636
168,252,367,14591
168,253,364,14457
168,254,369,14523
168,257,401,13801
168,258,328,11858
168,260,635,22608
168,262,604,21885
168,264,635,22579
168,269,614,22129
168,270,611,22082
168,273,610,22065
168,275,609,21985
168,276,604,21885
168,278,635,22644
168,279,636,22644
168,280,610,22065
168,282,536,20463
168,284,591,21958
168,287,323,12427
168,288,554,20784
168,289,644,23357
168,291,587,21403
168,295,482,17300
168,297,286,11465
168,298,432,16012
169,250,896,34188
169,252,890,34118
169,253,877,33798
169,254,893,34087
169,257,297,10627
169,258,240,9044
169,260,1355,53646
169,262,1426,55485
169,264,1352,53561
169,269,1428,55700
169,270,1428,55722
169,273,1426,55715
169,275,1434,55763
169,276,1426,55497
169,278,1346,53470
169,279,1343,53448
169,280,1427,55727
169,282,1233,48600
169,284,1465,65325
169,287,496,20059
169,288,1202,47495
169,289,1624,77693
169,291,1203,49858
169,295,910,36121
169,297,263,10161
169,298,851,33431
172,250,873,35428
172,252,867,35255
172,253,858,34970
172,254,874,35369
172,257,302,10621
172,258,240,8970
172,260,1526,66704
172,262,1439,64071
172,264,1525,66697
172,269,1430,63976
172,270,1435,64062
172,273,1438,64168
172,275,1431,63892
172,276,1439,64083
172,278,1531,66798
172,279,1524,66593
172,280,1437,64174
172,282,1159,48256
172,284,1184,44318
172,287,533,21606
172,288,1141,47711
172,289,1332,50145
172,291,1275,55990
172,295,715,27368
172,297,248,9729
172,298,861,35180
175,250,892,37094
175,252,886,37076
175,253,884,36939
175,254,891,37048
175,257,291,10253
175,258,244,8974
175,260,1624,69794
175,262,1508,66296
175,264,1632,69673
175,269,1509,66573
175,270,1504,66349
175,273,1505,66420
175,275,1513,66282
175,276,1508,66308
175,278,1630,69597
175,279,1622,69638
175,280,1507,66441
175,282,1342,65342
175,284,1307,50632
175,287,610,26607
175,288,1308,63826
175,289,1446,57447
175,291,1459,63553
175,295,785,29967
175,297,246,9878
175,298,936,38389
178,250,932,39842
178,252,931,39799
178,253,934,39771
178,254,933,39828
178,257,303,10703
178,258,244,9062
178,260,1580,69489
178,262,1463,66015
178,264,1576,69562
178,269,1468,66288
178,270,1471,66357
178,273,1471,66409
178,275,1468,66104
178,276,1464,66047
178,278,1564,69244
178,279,1577,69418
178,280,1471,66386
178,282,1267,54072
178,284,1288,49048
178,287,585,23471
178,288,1222,52633
178,289,1425,55602
178,291,1394,64597
178,295,804,29629
178,297,242,9579
178,298,936,38493
180,250,953,39347
180,252,961,39623
180,253,945,39146
180,254,947,39245
180,257,297,10576
180,258,242,9019
180,260,1660,73272
180,262,1510,69211
180,264,1642,72806
180,269,1517,69421
180,270,1524,69446
180,273,1523,69472
180,275,1523,69169
180,276,1510,69223
180,278,1636,72596
180,279,1639,72834
180,280,1525,69472
180,282,1415,73447
180,284,1336,52644
180,287,695,31032
180,288,1382,72077
180,289,1549,61667
180,291,1465,67109
180,295,818,30818
180,297,250,9905
180,298,960,40315
181,250,818,32044
181,252,813,32083
181,253,803,31766
181,254,813,31867
181,257,309,10880
181,258,255,9337
181,260,1403,54715
181,262,1335,52813
181,264,1397,54475
181,269,1331,52806
181,270,1331,52813
181,273,1331,52832
181,275,1334,52722
181,276,1335,52825
181,278,1392,54366
181,279,1391,54442
181,280,1331,52823
181,282,1114,45088
181,284,1892,111824
181,287,506,20100
181,288,1103,44471
181,289,1800,80329
181,291,1293,51355
181,295,957,36713
181,297,243,9728
181,298,797,31797
182,250,765,29697
182,252,767,29767
182,253,748,29344
182,254,760,29530
182,257,311,10991
182,258,250,9375
182,260,1310,50196
182,262,1245,48369
182,264,1315,50180
182,269,1245,48378
182,270,1245,48341
182,273,1247,48430
182,275,1232,48018
182,276,1245,48381
182,278,1307,50071
182,279,1314,50205
182,280,1248,48446
182,282,1068,42403
182,284,1416,55885
182,287,493,19912
182,288,1034,41622
182,289,1588,64492
182,291,1193,46209
182,295,884,33177
182,297,255,10062
182,298,771,29929
183,250,367,14469
183,252,367,14538
183,253,359,14295
183,254,365,14382
183,257,408,14154
183,258,321,11924
183,260,627,22262
183,262,596,21545
183,264,627,22224
183,269,607,21811
183,270,602,21718
183,273,602,21721
183,275,599,21584
183,276,596,21545
183,278,627,22303
183,279,625,22230
183,280,602,21717
183,282,534,20423
183,284,584,21879
183,287,330,12567
183,288,553,20751
183,289,640,23147
183,291,592,21564
183,295,491,17508
183,297,289,11509
183,298,423,15806
185,250,497,17675
185,252,509,17905
185,253,495,17692
185,254,503,17749
185,257,165,5914
185,258,167,5892
185,260,611,22666
185,262,604,22454
185,264,611,22660
185,269,608,22613
185,270,606,22562
185,273,604,22531
185,275,604,22485
185,276,605,22486
185,278,610,22608
185,279,612,22667
185,280,607,22591
185,282,652,24102
185,284,511,18623
185,287,280,10351
185,288,629,23497
185,289,576,20274
185,291,628,23000
185,295,308,11338
185,297,161,6332
185,298,354,13249
189,250,547,19089
189,252,554,19220
189,253,548,19078
189,254,550,19067
189,257,263,8751
189,258,212,7453
189,260,675,24044
189,262,676,24098
189,264,677,24025
189,269,676,24081
189,270,680,24167
189,273,680,24166
189,275,669,23903
189,276,676,24098
189,278,669,23839
189,279,676,24042
189,280,678,24124
189,282,655,23436
189,284,553,19300
189,287,434,15963
189,288,661,23550
189,289,598,20933
189,291,715,25231
189,295,493,17253
189,297,215,8009
189,298,703,26396
190,250,387,13673
190,252,391,13902
190,253,389,13704
190,254,382,13535
190,257,163,5265
190,258,138,4665
190,260,715,25541
190,262,767,26983
190,264,710,25394
190,269,765,26945
190,270,764,26869
190,273,765,26899
190,275,761,26729
190,276,767,26983
190,278,705,25253
190,279,708,25376
190,280,764,26867
190,282,600,21068
190,284,551,18171
190,287,364,12143
190,288,595,20807
190,289,626,20433
190,291,567,20718
190,295,389,13077
190,297,152,5081
190,298,927,34862
193,250,976,40990
193,252,988,41306
193,253,964,40681
193,254,973,40911
193,257,306,10893
193,258,242,9148
193,260,1740,79889
193,262,1585,75281
193,264,1728,79628
193,269,1587,75434
193,270,1590,75432
193,273,1588,75470
193,275,1586,74836
193,276,1586,75313
193,278,1729,79556
193,279,1730,79656
193,280,1590,75475
193,282,1319,59110
193,284,1392,53747
193,287,597,24930
193,288,1248,57204
193,289,1529,61222
193,291,1518,70471
193,295,857,31639
193,297,245,9952
193,298,1017,43315
194,250,975,40994
194,252,990,41345
194,253,967,40755
194,254,975,40979
194,257,305,10867
194,258,243,9179
194,260,1734,79750
194,262,1580,75142
194,264,1728,79657
194,269,1583,75348
194,270,1588,75385
194,273,1586,75417
194,275,1584,74818
194,276,1580,75154
194,278,1731,79632
194,279,1729,79673
194,280,1589,75443
194,282,1322,59260
194,284,1393,53805
194,287,596,24940
194,288,1251,57306
194,289,1531,61276
194,291,1517,70597
194,295,854,31550
194,297,244,9930
194,298,1019,43325
195,250,977,41043
195,252,988,41325
195,253,964,40713
195,254,973,40942
195,257,305,10873
195,258,243,9170
195,260,1739,79878
195,262,1584,75236
195,264,1725,79566
195,269,1586,75388
195,270,1591,75425
195,273,1587,75423
195,275,1585,74792
195,276,1585,75268
195,278,1726,79498
195,279,1729,79641
195,280,1589,75428
195,282,1320,59120
195,284,1393,53770
195,287,600,24981
195,288,1250,57241
195,289,1534,61336
195,291,1520,70454
195,295,855,31588
195,297,246,9972
195,298,1017,43282
196,250,973,40768
196,252,989,41130
196,253,964,40534
196,254,974,40773
196,257,306,10894
196,258,243,9170
196,260,1742,79893
196,262,1587,75312
196,264,1729,79610
196,269,1588,75489
196,270,1591,75487
196,273,1589,75525
196,275,1587,74869
196,276,1588,75344
196,278,1731,79564
